Run,Generation,RMSE
Run 3,75,0.38330391814735865
Run 3,76,0.38330391814735865
Run 3,77,0.38330391814735865
Run 3,78,0.38330391814735865
Run 3,79,0.38330391814735865
Run 3,80,0.38330391814735865
Run 3,81,0.38330391814735865
Run 3,82,0.38330391814735865
Run 3,83,0.38330391814735865
Run 3,84,0.38330391814735865
Run 3,85,0.38330391814735865
Run 3,86,0.38330391814735865
Run 3,87,0.38330391814735865
Run 3,88,0.38330391814735865
Run 3,89,0.38330391814735865
Run 3,90,0.38330391814735865
Run 3,91,0.3782759813828034
Run 3,92,0.3782759813828034
Run 3,93,0.3782759813828034
Run 3,94,0.3782759813828034
Run 3,95,0.3782759813828034
Run 3,96,0.3782759813828034
Run 3,97,0.3782759813828034
Run 3,98,0.3564250038993271
Run 3,99,0.3564250038993271
Run 3,100,0.3782759813828034
Run 3,101,0.3782759813828034
Run 3,102,0.3782759813828034
Run 3,103,0.3782759813828034
Run 3,104,0.3782759813828034
Run 3,105,0.3782759813828034
Run 3,106,0.3782759813828034
Run 3,107,0.3782759813828034
Run 3,108,0.3782759813828034
Run 3,109,0.3782759813828034
Run 3,110,0.3782759813828034
Run 3,111,0.3782759813828034
Run 3,112,0.3782759813828034
Run 3,113,0.38330391814735865
Run 3,114,0.38330391814735865
Run 3,115,0.38330391814735865
Run 3,116,0.38330391814735865
Run 3,117,0.38330391814735865
Run 3,118,0.38330391814735865
Run 3,119,0.38330391814735865
Run 3,120,0.38330391814735865
Run 3,121,0.38330391814735865
Run 3,122,0.38330391814735865
Run 3,123,0.38330391814735865
Run 3,124,0.38330391814735865
Run 3,125,0.38330391814735865
Run 3,126,0.38330391814735865
Run 3,127,0.38330391814735865
Run 3,128,0.38330391814735865
Run 3,129,0.38330391814735865
Run 3,130,0.38330391814735865
Run 3,131,0.38330391814735865
Run 3,132,0.38330391814735865
Run 3,133,0.38330391814735865
Run 3,134,0.38330391814735865
Run 3,135,0.38330391814735865
Run 3,136,0.38330391814735865
Run 3,137,0.38330391814735865
Run 3,138,0.38330391814735865
Run 3,139,0.38330391814735865
Run 3,140,0.38330391814735865
Run 3,141,0.38330391814735865
Run 3,142,0.38330391814735865
Run 3,143,0.38330391814735865
Run 3,144,0.38330391814735865
Run 3,145,0.38330391814735865
Run 3,146,0.38330391814735865
Run 3,147,0.38330391814735865
Run 3,148,0.38330391814735865
Run 3,149,0.38330391814735865
Run 3,150,0.38330391814735865
Run 4,0,0.5806045070003528
Run 4,1,0.5787833543506448
Run 4,2,0.5884733315992555
Run 4,3,0.5884733315992555
Run 4,4,0.5232189464021717
Run 4,5,0.48824949312695604
Run 4,6,0.5232189464021717
Run 4,7,0.52459335866556
Run 4,8,0.5081390833258391
Run 4,9,0.52459335866556
Run 4,10,0.52459335866556
Run 4,11,0.55459335866556
Run 4,12,0.5131132084274677
Run 4,13,0.5118227804559126
Run 4,14,0.5118227804559126
Run 4,15,0.5118227804559126
Run 4,16,0.5139969333369414
Run 4,17,0.5139969333369414
Run 4,18,0.47099099366907443
Run 4,19,0.4621897899578157
Run 4,20,0.5072093529900884
Run 4,21,0.4550202306801984
Run 4,22,0.48099099366907444
Run 4,23,0.4519404871906111
Run 4,24,0.47099099366907443
Run 4,25,0.4689108540300431
Run 4,26,0.4689108540300431
Run 4,27,0.43694048719061107
Run 4,28,0.43694048719061107
Run 4,29,0.43694048719061107
Run 4,30,0.43694048719061107
Run 4,31,0.43694048719061107
Run 4,32,0.43694048719061107
Run 4,33,0.43356788933471
Run 4,34,0.43356788933471
Run 4,35,0.4219404871906111
Run 4,36,0.4219404871906111
Run 4,37,0.4219404871906111
Run 4,38,0.4219404871906111
Run 4,39,0.4195601455389155
Run 4,40,0.4195601455389155
Run 4,41,0.4195601455389155
Run 4,42,0.4219404871906111
Run 4,43,0.4219404871906111
Run 4,44,0.4219404871906111
Run 4,45,0.4219404871906111
Run 4,46,0.4219404871906111
Run 4,47,0.4219404871906111
Run 4,48,0.4219404871906111
Run 4,49,0.4219404871906111
Run 4,50,0.4219404871906111
Run 4,51,0.4219404871906111
Run 4,52,0.4203223957656374
Run 4,53,0.4219404871906111
Run 4,54,0.4219404871906111
Run 4,55,0.4219404871906111
Run 4,56,0.4219404871906111
Run 4,57,0.4219404871906111
Run 4,58,0.410712999909424
Run 4,59,0.410712999909424
Run 4,60,0.410712999909424
Run 4,61,0.410712999909424
Run 4,62,0.410712999909424
Run 4,63,0.4219404871906111
Run 4,64,0.3902833253466076
Run 4,65,0.3902833253466076
Run 4,66,0.3902833253466076
Run 4,67,0.4219404871906111
Run 4,68,0.4219404871906111
Run 4,69,0.4219404871906111
Run 4,70,0.41840461729587497
Run 4,71,0.41840461729587497
Run 4,72,0.4170254100282203
Run 4,73,0.4219404871906111
Run 4,74,0.4219404871906111
Run 4,75,0.4219404871906111
Run 4,76,0.41840461729587497
Run 4,77,0.41361737923949105
Run 4,78,0.41361737923949105
Run 4,79,0.39243998287774284
Run 4,80,0.39243998287774284
Run 4,81,0.38330391814735865
Run 4,82,0.38330391814735865
Run 4,83,0.38330391814735865
Run 4,84,0.38330391814735865
Run 4,85,0.38330391814735865
Run 4,86,0.38330391814735865
Run 4,87,0.39243998287774284
Run 4,88,0.39243998287774284
Run 4,89,0.39243998287774284
Run 4,90,0.39243998287774284
Run 4,91,0.39243998287774284
Run 4,92,0.39723736882982913
Run 4,93,0.39723736882982913
Run 4,94,0.39723736882982913
Run 4,95,0.39723736882982913
Run 4,96,0.39723736882982913
Run 4,97,0.39723736882982913
Run 4,98,0.39723736882982913
Run 4,99,0.39723736882982913
Run 4,100,0.39723736882982913
Run 4,101,0.39723736882982913
Run 4,102,0.41361737923949105
Run 4,103,0.336790463791819
Run 4,104,0.336790463791819
Run 4,105,0.336790463791819
Run 4,106,0.336790463791819
Run 4,107,0.336790463791819
Run 4,108,0.336790463791819
Run 4,109,0.336790463791819
Run 4,110,0.336790463791819
Run 4,111,0.41361737923949105
Run 4,112,0.41361737923949105
Run 4,113,0.41361737923949105
Run 4,114,0.41361737923949105
Run 4,115,0.41361737923949105
Run 4,116,0.41361737923949105
Run 4,117,0.41361737923949105
Run 4,118,0.41361737923949105
Run 4,119,0.41361737923949105
Run 4,120,0.40386550285336165
Run 4,121,0.41246583735779196
Run 4,122,0.41246583735779196
Run 4,123,0.38330391814735865
Run 4,124,0.38330391814735865
Run 4,125,0.38330391814735865
Run 4,126,0.41246583735779196
Run 4,127,0.41246583735779196
Run 4,128,0.41246583735779196
Run 4,129,0.41246583735779196
Run 4,130,0.41246583735779196
Run 4,131,0.41246583735779196
Run 4,132,0.41246583735779196
Run 4,133,0.41246583735779196
Run 4,134,0.41246583735779196
Run 4,135,0.41246583735779196
Run 4,136,0.41246583735779196
Run 4,137,0.4100613535746991
Run 4,138,0.4100613535746991
Run 4,139,0.4100613535746991
Run 4,140,0.4100613535746991
Run 4,141,0.4100613535746991
Run 4,142,0.4100613535746991
Run 4,143,0.4100613535746991
Run 4,144,0.4100613535746991
Run 4,145,0.4100613535746991
Run 4,146,0.4100613535746991
Run 4,147,0.4100613535746991
Run 4,148,0.4100613535746991
Run 4,149,0.4100613535746991
Run 4,150,0.4100613535746991
Run 5,0,0.52459335866556
Run 5,1,0.5856199414925068
Run 5,2,0.568279407250633
Run 5,3,0.568279407250633
Run 5,4,0.568279407250633
Run 5,5,0.568279407250633
Run 5,6,0.5554414833123704
Run 5,7,0.568279407250633
Run 5,8,0.568279407250633
Run 5,9,0.568279407250633
Run 5,10,0.568279407250633
Run 5,11,0.568279407250633
Run 5,12,0.5631926260143532
Run 5,13,0.49032259949345314
Run 5,14,0.4751446161782815
Run 5,15,0.5332963300185701
Run 5,16,0.49929776386255237
Run 5,17,0.49929776386255237
Run 5,18,0.4728274837238434
Run 5,19,0.5211321822678514
Run 5,20,0.4677672229235917
Run 5,21,0.4677672229235917
Run 5,22,0.4628274837238434
Run 5,23,0.43013061750883214
Run 5,24,0.43013061750883214
Run 5,25,0.43013061750883214
Run 5,26,0.42887413335762226
Run 5,27,0.43013061750883214
Run 5,28,0.43013061750883214
Run 5,29,0.43013061750883214
Run 5,30,0.45129981516978956
Run 5,31,0.44138220138592144
Run 5,32,0.4131847461954373
Run 5,33,0.4193923139751239
Run 5,34,0.4193923139751239
Run 5,35,0.4113057454679809
Run 5,36,0.4113057454679809
Run 5,37,0.4161548081136997
Run 5,38,0.4161548081136997
Run 5,39,0.4161548081136997
Run 5,40,0.4161548081136997
Run 5,41,0.39726005673672143
Run 5,42,0.39726005673672143
Run 5,43,0.39726005673672143
Run 5,44,0.39726005673672143
Run 5,45,0.39726005673672143
Run 5,46,0.39726005673672143
Run 5,47,0.40919387805396745
Run 5,48,0.39726005673672143
Run 5,49,0.39726005673672143
Run 5,50,0.39726005673672143
Run 5,51,0.39726005673672143
Run 5,52,0.39726005673672143
Run 5,53,0.4122120136107813
Run 5,54,0.4160899515408442
Run 5,55,0.4160899515408442
Run 5,56,0.4160899515408442
Run 5,57,0.4160899515408442
Run 5,58,0.4122120136107813
Run 5,59,0.4122120136107813
Run 5,60,0.39683757717929846
Run 5,61,0.39683757717929846
Run 5,62,0.402441394852804
Run 5,63,0.4160899515408442
Run 5,64,0.4160899515408442
Run 5,65,0.40262881981088167
Run 5,66,0.4106645354367726
Run 5,67,0.4122120136107813
Run 5,68,0.4122120136107813
Run 5,69,0.3925976676601171
Run 5,70,0.4160899515408442
Run 5,71,0.4122120136107813
Run 5,72,0.3797882379659483
Run 5,73,0.3797882379659483
Run 5,74,0.3797882379659483
Run 5,75,0.3797882379659483
Run 5,76,0.3797882379659483
Run 5,77,0.3797882379659483
Run 5,78,0.3797882379659483
Run 5,79,0.38980784725060325
Run 5,80,0.38980784725060325
Run 5,81,0.37511038720964457
Run 5,82,0.37511038720964457
Run 5,83,0.37511038720964457
Run 5,84,0.37511038720964457
Run 5,85,0.3997712401441821
Run 5,86,0.3809870030599599
Run 5,87,0.3809870030599599
Run 5,88,0.3809870030599599
Run 5,89,0.3809870030599599
Run 5,90,0.3809870030599599
Run 5,91,0.3809870030599599
Run 5,92,0.4122120136107813
Run 5,93,0.40635146713925213
Run 5,94,0.4122120136107813
Run 5,95,0.4122120136107813
Run 5,96,0.3700054364911196
Run 5,97,0.3700054364911196
Run 5,98,0.3700054364911196
Run 5,99,0.3700054364911196
Run 5,100,0.3700054364911196
Run 5,101,0.3700054364911196
Run 5,102,0.3700054364911196
Run 5,103,0.3700054364911196
Run 5,104,0.36173898370281465
Run 5,105,0.3700054364911196
Run 5,106,0.3700054364911196
Run 5,107,0.3700054364911196
Run 5,108,0.3700054364911196
Run 5,109,0.3700054364911196
Run 5,110,0.3700054364911196
Run 5,111,0.3700054364911196
Run 5,112,0.3700054364911196
Run 5,113,0.3763645061958886
Run 5,114,0.3763645061958886
Run 5,115,0.3763645061958886
Run 5,116,0.3763645061958886
Run 5,117,0.3763645061958886
Run 5,118,0.3763645061958886
Run 5,119,0.3763645061958886
Run 5,120,0.3763645061958886
Run 5,121,0.3743223081407381
Run 5,122,0.3763645061958886
Run 5,123,0.37111221424250057
Run 5,124,0.3763645061958886
Run 5,125,0.3763645061958886
Run 5,126,0.3763645061958886
Run 5,127,0.3763645061958886
Run 5,128,0.3763645061958886
Run 5,129,0.3763645061958886
Run 5,130,0.3763645061958886
Run 5,131,0.3667936956242952
Run 5,132,0.3763645061958886
Run 5,133,0.3763645061958886
Run 5,134,0.3763645061958886
Run 5,135,0.3763645061958886
Run 5,136,0.3763645061958886
Run 5,137,0.3763645061958886
Run 5,138,0.3763645061958886
Run 5,139,0.3763645061958886
Run 5,140,0.3763645061958886
Run 5,141,0.3763645061958886
Run 5,142,0.3763645061958886
Run 5,143,0.3763645061958886
Run 5,144,0.36712408791888246
Run 5,145,0.36712408791888246
Run 5,146,0.36712408791888246
Run 5,147,0.36712408791888246
Run 5,148,0.38053855309790074
Run 5,149,0.39092852712950704
Run 5,150,0.39092852712950704
Run 6,0,0.5733992782983822
Run 6,1,0.5785209694635776
Run 6,2,0.5748418902777961
Run 6,3,0.52459335866556
Run 6,4,0.52459335866556
Run 6,5,0.52459335866556
Run 6,6,0.5710303227204506
Run 6,7,0.5740887400395623
Run 6,8,0.54959335866556
Run 6,9,0.5112901491685119
Run 6,10,0.5112901491685119
Run 6,11,0.5112901491685119
Run 6,12,0.5112901491685119
Run 6,13,0.5023248755975522
Run 6,14,0.48226003473108203
Run 6,15,0.47612950504926027
Run 6,16,0.47612950504926027
Run 6,17,0.3776616962723426
Run 6,18,0.3776616962723426
Run 6,19,0.3050709319841518
Run 6,20,0.3050709319841518
Run 6,21,0.3050709319841518
Run 6,22,0.3079733034342642
Run 6,23,0.4033275708945101
Run 6,24,0.38404323033387855
Run 6,25,0.3896771168213414
Run 6,26,0.37756213094156255
Run 6,27,0.37756213094156255
Run 6,28,0.37756213094156255
Run 6,29,0.38311585468996806
Run 6,30,0.38311585468996806
Run 6,31,0.37623177837475885
Run 6,32,0.37623177837475885
Run 6,33,0.38811203382725823
Run 6,34,0.3581158546899681
Run 6,35,0.3581158546899681
Run 6,36,0.3581158546899681
Run 6,37,0.3581158546899681
Run 6,38,0.3581158546899681
Run 6,39,0.3581158546899681
Run 6,40,0.3581158546899681
Run 6,41,0.3581158546899681
Run 6,42,0.3581158546899681
Run 6,43,0.3581158546899681
Run 6,44,0.3581158546899681
Run 6,45,0.3731158546899681
Run 6,46,0.3581158546899681
Run 6,47,0.3581158546899681
Run 6,48,0.3581158546899681
Run 6,49,0.3581158546899681
Run 6,50,0.3581158546899681
Run 6,51,0.3581158546899681
Run 6,52,0.3581158546899681
Run 6,53,0.3581158546899681
Run 6,54,0.3581158546899681
Run 6,55,0.3581158546899681
Run 6,56,0.3536653132189694
Run 6,57,0.3536653132189694
Run 6,58,0.3536653132189694
Run 6,59,0.3536653132189694
Run 6,60,0.3581158546899681
Run 6,61,0.3581158546899681
Run 6,62,0.3581158546899681
Run 6,63,0.3581158546899681
Run 6,64,0.3581158546899681
Run 6,65,0.3581158546899681
Run 6,66,0.3581158546899681
Run 6,67,0.3581158546899681
Run 6,68,0.3581158546899681
Run 6,69,0.3581158546899681
Run 6,70,0.3581158546899681
Run 6,71,0.3581158546899681
Run 6,72,0.3581158546899681
Run 6,73,0.3581158546899681
Run 6,74,0.3564570055356643
Run 6,75,0.3581158546899681
Run 6,76,0.3581158546899681
Run 6,77,0.3581158546899681
Run 6,78,0.3581158546899681
Run 6,79,0.3581158546899681
Run 6,80,0.3581158546899681
Run 6,81,0.3581158546899681
Run 6,82,0.3581158546899681
Run 6,83,0.3581158546899681
Run 6,84,0.3581158546899681
Run 6,85,0.3581158546899681
Run 6,86,0.3581158546899681
Run 6,87,0.3581158546899681
Run 6,88,0.3581158546899681
Run 6,89,0.3581158546899681
Run 6,90,0.3581158546899681
Run 6,91,0.3581158546899681
Run 6,92,0.3581158546899681
Run 6,93,0.3581158546899681
Run 6,94,0.3581158546899681
Run 6,95,0.3581158546899681
Run 6,96,0.3581158546899681
Run 6,97,0.3581158546899681
Run 6,98,0.3581158546899681
Run 6,99,0.3581158546899681
Run 6,100,0.3564570055356643
Run 6,101,0.3564570055356643
Run 6,102,0.3564570055356643
Run 6,103,0.3564570055356643
Run 6,104,0.3564570055356643
Run 6,105,0.3564570055356643
Run 6,106,0.3564570055356643
Run 6,107,0.3564570055356643
Run 6,108,0.3564570055356643
Run 6,109,0.3564570055356643
Run 6,110,0.3581158546899681
Run 6,111,0.3581158546899681
Run 6,112,0.3581158546899681
Run 6,113,0.3581158546899681
Run 6,114,0.3564570055356643
Run 6,115,0.3453410242150744
Run 6,116,0.3453410242150744
Run 6,117,0.3453410242150744
Run 6,118,0.3453410242150744
Run 6,119,0.3581158546899681
Run 6,120,0.3581158546899681
Run 6,121,0.3453410242150744
Run 6,122,0.3453410242150744
Run 6,123,0.3581158546899681
Run 6,124,0.3581158546899681
Run 6,125,0.3581158546899681
Run 6,126,0.3581158546899681
Run 6,127,0.3581158546899681
Run 6,128,0.3581158546899681
Run 6,129,0.3581158546899681
Run 6,130,0.3581158546899681
Run 6,131,0.3581158546899681
Run 6,132,0.3453410242150744
Run 6,133,0.3581158546899681
Run 6,134,0.3581158546899681
Run 6,135,0.3581158546899681
Run 6,136,0.3581158546899681
Run 6,137,0.3581158546899681
Run 6,138,0.3581158546899681
Run 6,139,0.3581158546899681
Run 6,140,0.3581158546899681
Run 6,141,0.3581158546899681
Run 6,142,0.3581158546899681
Run 6,143,0.3581158546899681
Run 6,144,0.3581158546899681
Run 6,145,0.3581158546899681
Run 6,146,0.3581158546899681
Run 6,147,0.3581158546899681
Run 6,148,0.3581158546899681
Run 6,149,0.3453410242150744
Run 6,150,0.3453410242150744
